Fecha Precio;Provincia;Producto;Promedio de Pai Diario CUBO €/litro;Promedio de Pvp Diario CUBO €/litro
2023-08-05;Jaén;Gasolina 98 E5;1,008;1,829
2023-08-05;Jaén;Gasóleo A habitual;0,914;1,565
2023-08-05;Jaén;Gasóleo Premium;0,997;1,665
2023-08-05;León;Gasolina 95 E5;0,922;1,687
2023-08-05;León;Gasolina 98 E5;1,019;1,843
2023-08-05;León;Gasóleo A habitual;0,916;1,567
2023-08-05;León;Gasóleo Premium;0,982;1,647
2023-08-05;Lleida;Gasolina 95 E5;0,887;1,645
2023-08-05;Lleida;Gasolina 98 E5;1,006;1,827
2023-08-05;Lleida;Gasóleo A habitual;0,875;1,518
2023-08-05;Lleida;Gasóleo Premium;0,971;1,634
2023-08-05;Lugo;Gasolina 95 E5;0,923;1,689
2023-08-05;Lugo;Gasolina 98 E5;1,007;1,828
2023-08-05;Lugo;Gasóleo A habitual;0,931;1,585
2023-08-05;Lugo;Gasóleo Premium;1,01;1,681
2023-08-05;Madrid;Gasolina 95 E5;0,933;1,701
2023-08-05;Madrid;Gasolina 98 E5;1,045;1,874
2023-08-05;Madrid;Gasóleo A habitual;0,932;1,587
2023-08-05;Madrid;Gasóleo Premium;1,019;1,692
2023-08-05;Málaga;Gasolina 95 E5;0,94;1,71
2023-08-05;Málaga;Gasolina 98 E5;1,054;1,885
2023-08-05;Málaga;Gasóleo A habitual;0,938;1,594
2023-08-05;Málaga;Gasóleo Premium;1,031;1,706
2023-08-05;Melilla;Gasolina 95 E5;1,143;1,33
2023-08-05;Melilla;Gasóleo A habitual;1,134;1,245
2023-08-05;Melilla;Gasóleo Premium;1,171;1,285
2023-08-05;Murcia;Gasolina 95 E5;0,9;1,661
2023-08-05;Murcia;Gasolina 98 E5;0,999;1,818
2023-08-05;Murcia;Gasóleo A habitual;0,892;1,538
2023-08-05;Murcia;Gasóleo Premium;0,966;1,627
2023-08-05;Navarra;Gasolina 95 E5;0,92;1,685
2023-08-05;Navarra;Gasolina 98 E5;1,042;1,871
2023-08-05;Navarra;Gasóleo A habitual;0,904;1,553
2023-08-05;Navarra;Gasóleo Premium;1,001;1,67
2023-08-05;Ourense;Gasolina 95 E5;0,947;1,718
2023-08-05;Ourense;Gasolina 98 E5;1,036;1,863
2023-08-05;Ourense;Gasóleo A habitual;0,949;1,606
2023-08-05;Ourense;Gasóleo Premium;1,018;1,69
2023-08-05;Palencia;Gasolina 95 E5;0,947;1,718
2023-08-05;Palencia;Gasolina 98 E5;1,044;1,873
2023-08-05;Palencia;Gasóleo A habitual;0,955;1,614
2023-08-05;Palencia;Gasóleo Premium;1,03;1,705
2023-08-05;Palmas, Las;Gasolina 95 E5;0,95;1,242
2023-08-05;Palmas, Las;Gasolina 98 E5;1,086;1,378
2023-08-05;Palmas, Las;Gasóleo A habitual;0,973;1,221
2023-08-05;Palmas, Las;Gasóleo Premium;1,101;1,349
2023-08-05;Pontevedra;Gasolina 95 E5;0,944;1,714
2023-08-05;Pontevedra;Gasolina 98 E5;1,04;1,868
2023-08-05;Pontevedra;Gasóleo A habitual;0,937;1,592
2023-08-05;Pontevedra;Gasóleo Premium;1,014;1,685
2023-08-05;Rioja, La;Gasolina 95 E5;0,933;1,701
2023-08-05;Rioja, La;Gasolina 98 E5;1,036;1,863
2023-08-05;Rioja, La;Gasóleo A habitual;0,918;1,57
2023-08-05;Rioja, La;Gasóleo Premium;1,003;1,672
2023-08-05;Salamanca;Gasolina 95 E5;0,916;1,681
2023-08-05;Salamanca;Gasolina 98 E5;1,009;1,831
2023-08-05;Salamanca;Gasóleo A habitual;0,928;1,582
2023-08-05;Salamanca;Gasóleo Premium;1,007;1,678
2023-08-05;Santa Cruz de Tenerife;Gasolina 95 E5;0,965;1,256
2023-08-05;Santa Cruz de Tenerife;Gasolina 98 E5;1,081;1,373
2023-08-05;Santa Cruz de Tenerife;Gasóleo A habitual;0,971;1,218
2023-08-05;Santa Cruz de Tenerife;Gasóleo Premium;1,073;1,32
2023-08-05;Segovia;Gasolina 95 E5;0,916;1,681
2023-08-05;Segovia;Gasolina 98 E5;1,029;1,854
2023-08-05;Segovia;Gasóleo A habitual;0,906;1,554
2023-08-05;Segovia;Gasóleo Premium;0,988;1,654
2023-08-05;Sevilla;Gasolina 95 E5;0,91;1,673
2023-08-05;Sevilla;Gasolina 98 E5;1,03;1,856
2023-08-05;Sevilla;Gasóleo A habitual;0,919;1,57
2023-08-05;Sevilla;Gasóleo Premium;1,013;1,685
2023-08-05;Soria;Gasolina 95 E5;0,908;1,671
2023-08-05;Soria;Gasolina 98 E5;1,013;1,836
2023-08-05;Soria;Gasóleo A habitual;0,904;1,553
2023-08-05;Soria;Gasóleo Premium;0,97;1,633
2023-08-05;Tarragona;Gasolina 95 E5;0,935;1,703
2023-08-05;Tarragona;Gasolina 98 E5;1,057;1,888
2023-08-05;Tarragona;Gasóleo A habitual;0,896;1,542
2023-08-05;Tarragona;Gasóleo Premium;0,988;1,654
2023-08-05;Teruel;Gasolina 95 E5;0,917;1,682
2023-08-05;Teruel;Gasolina 98 E5;1,025;1,85
2023-08-05;Teruel;Gasóleo A habitual;0,92;1,572
2023-08-05;Teruel;Gasóleo Premium;1,005;1,674
2023-08-05;Toledo;Gasolina 95 E5;0,915;1,68
2023-08-05;Toledo;Gasolina 98 E5;1,018;1,841
2023-08-05;Toledo;Gasóleo A habitual;0,92;1,572
2023-08-05;Toledo;Gasóleo Premium;0,998;1,666
2023-08-05;Valencia/València;Gasolina 95 E5;0,924;1,69
2023-08-05;Valencia/València;Gasolina 98 E5;1,051;1,882
2023-08-05;Valencia/València;Gasóleo A habitual;0,914;1,564
2023-08-05;Valencia/València;Gasóleo Premium;1,023;1,697
2023-08-05;Valladolid;Gasolina 95 E5;0,907;1,67
2023-08-05;Valladolid;Gasolina 98 E5;1,027;1,852
2023-08-05;Valladolid;Gasóleo A habitual;0,893;1,539
2023-08-05;Valladolid;Gasóleo Premium;0,984;1,649
2023-08-05;Zamora;Gasolina 95 E5;0,941;1,71
2023-08-05;Zamora;Gasolina 98 E5;1,037;1,864
2023-08-05;Zamora;Gasóleo A habitual;0,943;1,6
2023-08-05;Zamora;Gasóleo Premium;1,028;1,702
2023-08-05;Zaragoza;Gasolina 95 E5;0,913;1,677
2023-08-05;Zaragoza;Gasolina 98 E5;1,026;1,851
2023-08-05;Zaragoza;Gasóleo A habitual;0,906;1,554
2023-08-05;Zaragoza;Gasóleo Premium;0,99;1,657
2023-08-06;Albacete;Gasolina 95 E5;0,919;1,683
2023-08-06;Albacete;Gasolina 98 E5;1,02;1,844
2023-08-06;Albacete;Gasóleo A habitual;0,93;1,584
2023-08-06;Albacete;Gasóleo Premium;1,019;1,692
2023-08-06;Alicante/Alacant;Gasolina 95 E5;0,928;1,695
2023-08-06;Alicante/Alacant;Gasolina 98 E5;1,047;1,876
2023-08-06;Alicante/Alacant;Gasóleo A habitual;0,932;1,586
2023-08-06;Alicante/Alacant;Gasóleo Premium;1,034;1,71
2023-08-06;Almería;Gasolina 95 E5;0,888;1,647
2023-08-06;Almería;Gasolina 98 E5;1,012;1,835
2023-08-06;Almería;Gasóleo A habitual;0,898;1,545
2023-08-06;Almería;Gasóleo Premium;1,003;1,672
2023-08-06;Araba/Álava;Gasolina 95 E5;0,944;1,714
2023-08-06;Araba/Álava;Gasolina 98 E5;1,045;1,874
2023-08-06;Araba/Álava;Gasóleo A habitual;0,945;1,602
2023-08-06;Araba/Álava;Gasóleo Premium;1,042;1,72
2023-08-06;Asturias;Gasolina 95 E5;0,961;1,734
2023-08-06;Asturias;Gasolina 98 E5;1,058;1,889
2023-08-06;Asturias;Gasóleo A habitual;0,961;1,621
2023-08-06;Asturias;Gasóleo Premium;1,036;1,712
2023-08-06;Ávila;Gasolina 95 E5;0,935;1,703
2023-08-06;Ávila;Gasolina 98 E5;1,022;1,847
2023-08-06;Ávila;Gasóleo A habitual;0,922;1,575
2023-08-06;Ávila;Gasóleo Premium;1,003;1,672
2023-08-06;Badajoz;Gasolina 95 E5;0,905;1,667
2023-08-06;Badajoz;Gasolina 98 E5;1,009;1,831
2023-08-06;Badajoz;Gasóleo A habitual;0,903;1,551
2023-08-06;Badajoz;Gasóleo Premium;0,992;1,659
2023-08-06;Balears, Illes;Gasolina 95 E5;1,001;1,783
2023-08-06;Balears, Illes;Gasolina 98 E5;1,095;1,934
2023-08-06;Balears, Illes;Gasóleo A habitual;1,005;1,675
2023-08-06;Balears, Illes;Gasóleo Premium;1,076;1,761
2023-08-06;Barcelona;Gasolina 95 E5;0,931;1,698
2023-08-06;Barcelona;Gasolina 98 E5;1,051;1,881
2023-08-06;Barcelona;Gasóleo A habitual;0,902;1,549
2023-08-06;Barcelona;Gasóleo Premium;0,989;1,656
2023-08-06;Bizkaia;Gasolina 95 E5;0,946;1,717
2023-08-06;Bizkaia;Gasolina 98 E5;1,054;1,885
2023-08-06;Bizkaia;Gasóleo A habitual;0,949;1,607
2023-08-06;Bizkaia;Gasóleo Premium;1,033;1,709
2023-08-06;Burgos;Gasolina 95 E5;0,931;1,698
2023-08-06;Burgos;Gasolina 98 E5;1,042;1,87
2023-08-06;Burgos;Gasóleo A habitual;0,925;1,577
2023-08-06;Burgos;Gasóleo Premium;1,013;1,685
2023-08-06;Cáceres;Gasolina 95 E5;0,919;1,684
2023-08-06;Cáceres;Gasolina 98 E5;1,028;1,854
2023-08-06;Cáceres;Gasóleo A habitual;0,931;1,586
2023-08-06;Cáceres;Gasóleo Premium;1,025;1,699
2023-08-06;Cádiz;Gasolina 95 E5;0,918;1,683
2023-08-06;Cádiz;Gasolina 98 E5;1,022;1,846
2023-08-06;Cádiz;Gasóleo A habitual;0,94;1,596
2023-08-06;Cádiz;Gasóleo Premium;1,027;1,702
2023-08-06;Cantabria;Gasolina 95 E5;0,95;1,722
2023-08-06;Cantabria;Gasolina 98 E5;1,049;1,879
2023-08-06;Cantabria;Gasóleo A habitual;0,941;1,597
2023-08-06;Cantabria;Gasóleo Premium;1,02;1,693
2023-08-06;Castellón/Castelló;Gasolina 95 E5;0,94;1,709
2023-08-06;Castellón/Castelló;Gasolina 98 E5;1,05;1,88
2023-08-06;Castellón/Castelló;Gasóleo A habitual;0,922;1,574
2023-08-06;Castellón/Castelló;Gasóleo Premium;1,028;1,702
2023-08-06;Ceuta;Gasolina 95 E5;1,193;1,4
2023-08-06;Ceuta;Gasolina 98 E5;1,213;1,436
2023-08-06;Ceuta;Gasóleo A habitual;1,18;1,34
2023-08-06;Ceuta;Gasóleo Premium;1,218;1,378
2023-08-06;Ciudad Real;Gasolina 95 E5;0,905;1,667
2023-08-06;Ciudad Real;Gasolina 98 E5;1,025;1,85
2023-08-06;Ciudad Real;Gasóleo A habitual;0,912;1,562
2023-08-06;Ciudad Real;Gasóleo Premium;1,009;1,68
2023-08-06;Córdoba;Gasolina 95 E5;0,897;1,657
2023-08-06;Córdoba;Gasolina 98 E5;0,987;1,804
2023-08-06;Córdoba;Gasóleo A habitual;0,898;1,545
2023-08-06;Córdoba;Gasóleo Premium;0,976;1,64
2023-08-06;Coruña, A;Gasolina 95 E5;0,93;1,697
2023-08-06;Coruña, A;Gasolina 98 E5;1,006;1,827
2023-08-06;Coruña, A;Gasóleo A habitual;0,922;1,575
2023-08-06;Coruña, A;Gasóleo Premium;0,991;1,658
2023-08-06;Cuenca;Gasolina 95 E5;0,941;1,711
2023-08-06;Cuenca;Gasolina 98 E5;1,039;1,866
2023-08-06;Cuenca;Gasóleo A habitual;0,947;1,604
2023-08-06;Cuenca;Gasóleo Premium;1,059;1,74
2023-08-06;Gipuzkoa;Gasolina 95 E5;0,961;1,735
2023-08-06;Gipuzkoa;Gasolina 98 E5;1,056;1,887
2023-08-06;Gipuzkoa;Gasóleo A habitual;0,958;1,617
2023-08-06;Gipuzkoa;Gasóleo Premium;1,034;1,71
2023-08-06;Girona;Gasolina 95 E5;0,935;1,704
2023-08-06;Girona;Gasolina 98 E5;1,063;1,896
2023-08-06;Girona;Gasóleo A habitual;0,911;1,561
2023-08-06;Girona;Gasóleo Premium;1,005;1,675
2023-08-06;Granada;Gasolina 95 E5;0,913;1,676
2023-08-06;Granada;Gasolina 98 E5;1,009;1,831
2023-08-06;Granada;Gasóleo A habitual;0,906;1,555
2023-08-06;Granada;Gasóleo Premium;0,991;1,658
2023-08-06;Guadalajara;Gasolina 95 E5;0,929;1,695
2023-08-06;Guadalajara;Gasolina 98 E5;1,028;1,854
2023-08-06;Guadalajara;Gasóleo A habitual;0,928;1,582
2023-08-06;Guadalajara;Gasóleo Premium;1,009;1,679
2023-08-06;Huelva;Gasolina 95 E5;0,938;1,706
2023-08-06;Huelva;Gasolina 98 E5;1,049;1,879
2023-08-06;Huelva;Gasóleo A habitual;0,934;1,589
2023-08-06;Huelva;Gasóleo Premium;1,026;1,7
2023-08-06;Huesca;Gasolina 95 E5;0,916;1,68
2023-08-06;Huesca;Gasolina 98 E5;1,014;1,837
2023-08-06;Huesca;Gasóleo A habitual;0,92;1,572
2023-08-06;Huesca;Gasóleo Premium;1,009;1,68
2023-08-06;Jaén;Gasolina 95 E5;0,904;1,666
2023-08-06;Jaén;Gasolina 98 E5;1,008;1,829
2023-08-06;Jaén;Gasóleo A habitual;0,915;1,565
2023-08-06;Jaén;Gasóleo Premium;0,998;1,666
2023-08-06;León;Gasolina 95 E5;0,922;1,688
2023-08-06;León;Gasolina 98 E5;1,019;1,843
2023-08-06;León;Gasóleo A habitual;0,916;1,567
2023-08-06;León;Gasóleo Premium;0,983;1,648
2023-08-06;Lleida;Gasolina 95 E5;0,888;1,646
2023-08-06;Lleida;Gasolina 98 E5;1,007;1,828
2023-08-06;Lleida;Gasóleo A habitual;0,877;1,519
2023-08-06;Lleida;Gasóleo Premium;0,972;1,635
2023-08-06;Lugo;Gasolina 95 E5;0,923;1,689
2023-08-06;Lugo;Gasolina 98 E5;1,008;1,829
2023-08-06;Lugo;Gasóleo A habitual;0,932;1,586
2023-08-06;Lugo;Gasóleo Premium;1,011;1,682
2023-08-06;Madrid;Gasolina 95 E5;0,934;1,702
2023-08-06;Madrid;Gasolina 98 E5;1,045;1,874
2023-08-06;Madrid;Gasóleo A habitual;0,934;1,588
2023-08-06;Madrid;Gasóleo Premium;1,021;1,694
2023-08-06;Málaga;Gasolina 95 E5;0,941;1,711
2023-08-06;Málaga;Gasolina 98 E5;1,054;1,885
2023-08-06;Málaga;Gasóleo A habitual;0,94;1,596
2023-08-06;Málaga;Gasóleo Premium;1,033;1,708
2023-08-06;Melilla;Gasolina 95 E5;1,143;1,33
2023-08-06;Melilla;Gasóleo A habitual;1,134;1,245
2023-08-06;Melilla;Gasóleo Premium;1,171;1,285
2023-08-06;Murcia;Gasolina 95 E5;0,9;1,661
2023-08-06;Murcia;Gasolina 98 E5;1;1,819
2023-08-06;Murcia;Gasóleo A habitual;0,893;1,539
2023-08-06;Murcia;Gasóleo Premium;0,967;1,629
2023-08-06;Navarra;Gasolina 95 E5;0,921;1,686
2023-08-06;Navarra;Gasolina 98 E5;1,042;1,871
2023-08-06;Navarra;Gasóleo A habitual;0,906;1,555
2023-08-06;Navarra;Gasóleo Premium;1,003;1,672
2023-08-06;Ourense;Gasolina 95 E5;0,947;1,718
2023-08-06;Ourense;Gasolina 98 E5;1,035;1,862
2023-08-06;Ourense;Gasóleo A habitual;0,949;1,607
2023-08-06;Ourense;Gasóleo Premium;1,019;1,692
2023-08-06;Palencia;Gasolina 95 E5;0,947;1,718
2023-08-06;Palencia;Gasolina 98 E5;1,044;1,873
2023-08-06;Palencia;Gasóleo A habitual;0,955;1,614
2023-08-06;Palencia;Gasóleo Premium;1,03;1,705
2023-08-06;Palmas, Las;Gasolina 95 E5;0,95;1,242
2023-08-06;Palmas, Las;Gasolina 98 E5;1,086;1,378
2023-08-06;Palmas, Las;Gasóleo A habitual;0,973;1,221
2023-08-06;Palmas, Las;Gasóleo Premium;1,101;1,349
2023-08-06;Pontevedra;Gasolina 95 E5;0,944;1,714
2023-08-06;Pontevedra;Gasolina 98 E5;1,04;1,868
2023-08-06;Pontevedra;Gasóleo A habitual;0,938;1,593
2023-08-06;Pontevedra;Gasóleo Premium;1,015;1,687
2023-08-06;Rioja, La;Gasolina 95 E5;0,933;1,701
2023-08-06;Rioja, La;Gasolina 98 E5;1,037;1,865
2023-08-06;Rioja, La;Gasóleo A habitual;0,919;1,571
2023-08-06;Rioja, La;Gasóleo Premium;1,003;1,672
2023-08-06;Salamanca;Gasolina 95 E5;0,915;1,68
2023-08-06;Salamanca;Gasolina 98 E5;1,008;1,829
2023-08-06;Salamanca;Gasóleo A habitual;0,929;1,582
2023-08-06;Salamanca;Gasóleo Premium;1,009;1,679
2023-08-06;Santa Cruz de Tenerife;Gasolina 95 E5;0,966;1,257
2023-08-06;Santa Cruz de Tenerife;Gasolina 98 E5;1,083;1,374
2023-08-06;Santa Cruz de Tenerife;Gasóleo A habitual;0,972;1,22
2023-08-06;Santa Cruz de Tenerife;Gasóleo Premium;1,076;1,324
2023-08-06;Segovia;Gasolina 95 E5;0,916;1,681
2023-08-06;Segovia;Gasolina 98 E5;1,029;1,855
2023-08-06;Segovia;Gasóleo A habitual;0,907;1,556
2023-08-06;Segovia;Gasóleo Premium;0,989;1,656
2023-08-06;Sevilla;Gasolina 95 E5;0,91;1,673
2023-08-06;Sevilla;Gasolina 98 E5;1,03;1,856
2023-08-06;Sevilla;Gasóleo A habitual;0,92;1,571
2023-08-06;Sevilla;Gasóleo Premium;1,014;1,685
2023-08-06;Soria;Gasolina 95 E5;0,909;1,671
2023-08-06;Soria;Gasolina 98 E5;1,013;1,836
2023-08-06;Soria;Gasóleo A habitual;0,905;1,553
2023-08-06;Soria;Gasóleo Premium;0,971;1,633
2023-08-06;Tarragona;Gasolina 95 E5;0,935;1,703
2023-08-06;Tarragona;Gasolina 98 E5;1,057;1,888
2023-08-06;Tarragona;Gasóleo A habitual;0,896;1,543
2023-08-06;Tarragona;Gasóleo Premium;0,989;1,655
2023-08-06;Teruel;Gasolina 95 E5;0,917;1,682
2023-08-06;Teruel;Gasolina 98 E5;1,026;1,851
2023-08-06;Teruel;Gasóleo A habitual;0,921;1,572
2023-08-06;Teruel;Gasóleo Premium;1,005;1,675
2023-08-06;Toledo;Gasolina 95 E5;0,916;1,68
2023-08-06;Toledo;Gasolina 98 E5;1,018;1,842
2023-08-06;Toledo;Gasóleo A habitual;0,922;1,574
2023-08-06;Toledo;Gasóleo Premium;0,998;1,666
2023-08-06;Valencia/València;Gasolina 95 E5;0,925;1,691
2023-08-06;Valencia/València;Gasolina 98 E5;1,052;1,882
2023-08-06;Valencia/València;Gasóleo A habitual;0,915;1,566
2023-08-06;Valencia/València;Gasóleo Premium;1,025;1,698
2023-08-06;Valladolid;Gasolina 95 E5;0,907;1,67
2023-08-06;Valladolid;Gasolina 98 E5;1,027;1,852
2023-08-06;Valladolid;Gasóleo A habitual;0,894;1,54
2023-08-06;Valladolid;Gasóleo Premium;0,985;1,65
2023-08-06;Zamora;Gasolina 95 E5;0,941;1,711
2023-08-06;Zamora;Gasolina 98 E5;1,037;1,864
2023-08-06;Zamora;Gasóleo A habitual;0,944;1,601
2023-08-06;Zamora;Gasóleo Premium;1,028;1,703
2023-08-06;Zaragoza;Gasolina 95 E5;0,913;1,677
2023-08-06;Zaragoza;Gasolina 98 E5;1,026;1,851
2023-08-06;Zaragoza;Gasóleo A habitual;0,906;1,555
2023-08-06;Zaragoza;Gasóleo Premium;0,991;1,658
2023-08-07;Albacete;Gasolina 95 E5;0,92;1,685
2023-08-07;Albacete;Gasolina 98 E5;1,021;1,845
2023-08-07;Albacete;Gasóleo A habitual;0,934;1,589
2023-08-07;Albacete;Gasóleo Premium;1,022;1,695
2023-08-07;Alicante/Alacant;Gasolina 95 E5;0,93;1,697
2023-08-07;Alicante/Alacant;Gasolina 98 E5;1,045;1,874
2023-08-07;Alicante/Alacant;Gasóleo A habitual;0,937;1,592
2023-08-07;Alicante/Alacant;Gasóleo Premium;1,037;1,713
2023-08-07;Almería;Gasolina 95 E5;0,89;1,649
2023-08-07;Almería;Gasolina 98 E5;1,015;1,838
2023-08-07;Almería;Gasóleo A habitual;0,903;1,552
2023-08-07;Almería;Gasóleo Premium;1,007;1,678
2023-08-07;Araba/Álava;Gasolina 95 E5;0,945;1,715
2023-08-07;Araba/Álava;Gasolina 98 E5;1,045;1,874
2023-08-07;Araba/Álava;Gasóleo A habitual;0,947;1,605
2023-08-07;Araba/Álava;Gasóleo Premium;1,044;1,721
2023-08-07;Asturias;Gasolina 95 E5;0,962;1,735
2023-08-07;Asturias;Gasolina 98 E5;1,058;1,89
2023-08-07;Asturias;Gasóleo A habitual;0,963;1,624
2023-08-07;Asturias;Gasóleo Premium;1,04;1,717
2023-08-07;Ávila;Gasolina 95 E5;0,935;1,703
2023-08-07;Ávila;Gasolina 98 E5;1,023;1,847
2023-08-07;Ávila;Gasóleo A habitual;0,927;1,58
2023-08-07;Ávila;Gasóleo Premium;1,006;1,676
2023-08-07;Badajoz;Gasolina 95 E5;0,906;1,668
2023-08-07;Badajoz;Gasolina 98 E5;1,007;1,828
2023-08-07;Badajoz;Gasóleo A habitual;0,909;1,559
2023-08-07;Badajoz;Gasóleo Premium;0,997;1,665
2023-08-07;Balears, Illes;Gasolina 95 E5;1,002;1,784
2023-08-07;Balears, Illes;Gasolina 98 E5;1,095;1,934
2023-08-07;Balears, Illes;Gasóleo A habitual;1,009;1,679
2023-08-07;Balears, Illes;Gasóleo Premium;1,079;1,765
2023-08-07;Barcelona;Gasolina 95 E5;0,932;1,7
2023-08-07;Barcelona;Gasolina 98 E5;1,052;1,882
2023-08-07;Barcelona;Gasóleo A habitual;0,905;1,554
2023-08-07;Barcelona;Gasóleo Premium;0,992;1,659
2023-08-07;Bizkaia;Gasolina 95 E5;0,949;1,72
2023-08-07;Bizkaia;Gasolina 98 E5;1,055;1,886
2023-08-07;Bizkaia;Gasóleo A habitual;0,953;1,611
2023-08-07;Bizkaia;Gasóleo Premium;1,035;1,711
2023-08-07;Burgos;Gasolina 95 E5;0,931;1,699
2023-08-07;Burgos;Gasolina 98 E5;1,042;1,871
2023-08-07;Burgos;Gasóleo A habitual;0,927;1,581
2023-08-07;Burgos;Gasóleo Premium;1,015;1,686
2023-08-07;Cáceres;Gasolina 95 E5;0,918;1,683
2023-08-07;Cáceres;Gasolina 98 E5;1,026;1,851
2023-08-07;Cáceres;Gasóleo A habitual;0,935;1,59
2023-08-07;Cáceres;Gasóleo Premium;1,028;1,703
2023-08-07;Cádiz;Gasolina 95 E5;0,919;1,684
2023-08-07;Cádiz;Gasolina 98 E5;1,02;1,844
2023-08-07;Cádiz;Gasóleo A habitual;0,944;1,6
2023-08-07;Cádiz;Gasóleo Premium;1,03;1,705
2023-08-07;Cantabria;Gasolina 95 E5;0,951;1,723
2023-08-07;Cantabria;Gasolina 98 E5;1,049;1,879
2023-08-07;Cantabria;Gasóleo A habitual;0,945;1,602
2023-08-07;Cantabria;Gasóleo Premium;1,022;1,695
2023-08-07;Castellón/Castelló;Gasolina 95 E5;0,94;1,709
2023-08-07;Castellón/Castelló;Gasolina 98 E5;1,052;1,883
2023-08-07;Castellón/Castelló;Gasóleo A habitual;0,927;1,58
2023-08-07;Castellón/Castelló;Gasóleo Premium;1,035;1,711
2023-08-07;Ceuta;Gasolina 95 E5;1,182;1,389
2023-08-07;Ceuta;Gasolina 98 E5;1,199;1,422
2023-08-07;Ceuta;Gasóleo A habitual;1,18;1,34
2023-08-07;Ceuta;Gasóleo Premium;1,218;1,378
2023-08-07;Ciudad Real;Gasolina 95 E5;0,907;1,669
2023-08-07;Ciudad Real;Gasolina 98 E5;1,026;1,851
2023-08-07;Ciudad Real;Gasóleo A habitual;0,916;1,567
2023-08-07;Ciudad Real;Gasóleo Premium;1,013;1,685
2023-08-07;Córdoba;Gasolina 95 E5;0,9;1,661
2023-08-07;Córdoba;Gasolina 98 E5;0,988;1,805
2023-08-07;Córdoba;Gasóleo A habitual;0,904;1,553
2023-08-07;Córdoba;Gasóleo Premium;0,979;1,644
2023-08-07;Coruña, A;Gasolina 95 E5;0,931;1,698
2023-08-07;Coruña, A;Gasolina 98 E5;1,008;1,829
2023-08-07;Coruña, A;Gasóleo A habitual;0,927;1,58
2023-08-07;Coruña, A;Gasóleo Premium;0,995;1,663
2023-08-07;Cuenca;Gasolina 95 E5;0,942;1,712
2023-08-07;Cuenca;Gasolina 98 E5;1,043;1,871
2023-08-07;Cuenca;Gasóleo A habitual;0,95;1,608
2023-08-07;Cuenca;Gasóleo Premium;1,063;1,744
2023-08-07;Gipuzkoa;Gasolina 95 E5;0,963;1,737
2023-08-07;Gipuzkoa;Gasolina 98 E5;1,056;1,888
2023-08-07;Gipuzkoa;Gasóleo A habitual;0,962;1,622
2023-08-07;Gipuzkoa;Gasóleo Premium;1,037;1,714
2023-08-07;Girona;Gasolina 95 E5;0,935;1,703
2023-08-07;Girona;Gasolina 98 E5;1,063;1,896
2023-08-07;Girona;Gasóleo A habitual;0,913;1,564
2023-08-07;Girona;Gasóleo Premium;1,007;1,677
2023-08-07;Granada;Gasolina 95 E5;0,914;1,677
2023-08-07;Granada;Gasolina 98 E5;1,01;1,832
2023-08-07;Granada;Gasóleo A habitual;0,91;1,56
2023-08-07;Granada;Gasóleo Premium;0,994;1,661
2023-08-07;Guadalajara;Gasolina 95 E5;0,93;1,697
2023-08-07;Guadalajara;Gasolina 98 E5;1,029;1,855
2023-08-07;Guadalajara;Gasóleo A habitual;0,935;1,589
2023-08-07;Guadalajara;Gasóleo Premium;1,012;1,683
2023-08-07;Huelva;Gasolina 95 E5;0,938;1,708
2023-08-07;Huelva;Gasolina 98 E5;1,051;1,882
2023-08-07;Huelva;Gasóleo A habitual;0,938;1,593
2023-08-07;Huelva;Gasóleo Premium;1,027;1,702
2023-08-07;Huesca;Gasolina 95 E5;0,916;1,68
2023-08-07;Huesca;Gasolina 98 E5;1,013;1,836
2023-08-07;Huesca;Gasóleo A habitual;0,925;1,578
2023-08-07;Huesca;Gasóleo Premium;1,011;1,682
2023-08-07;Jaén;Gasolina 95 E5;0,907;1,669
2023-08-07;Jaén;Gasolina 98 E5;1,006;1,827
2023-08-07;Jaén;Gasóleo A habitual;0,92;1,572
2023-08-07;Jaén;Gasóleo Premium;1,001;1,669
2023-08-07;León;Gasolina 95 E5;0,924;1,69
2023-08-07;León;Gasolina 98 E5;1,02;1,844
2023-08-07;León;Gasóleo A habitual;0,919;1,571
2023-08-07;León;Gasóleo Premium;0,985;1,651
2023-08-07;Lleida;Gasolina 95 E5;0,887;1,645
2023-08-07;Lleida;Gasolina 98 E5;1,004;1,824
2023-08-07;Lleida;Gasóleo A habitual;0,88;1,524
2023-08-07;Lleida;Gasóleo Premium;0,975;1,639
2023-08-07;Lugo;Gasolina 95 E5;0,924;1,69
2023-08-07;Lugo;Gasolina 98 E5;1,009;1,83
2023-08-07;Lugo;Gasóleo A habitual;0,935;1,59
2023-08-07;Lugo;Gasóleo Premium;1,013;1,685
2023-08-07;Madrid;Gasolina 95 E5;0,935;1,703
2023-08-07;Madrid;Gasolina 98 E5;1,046;1,875
2023-08-07;Madrid;Gasóleo A habitual;0,937;1,592
2023-08-07;Madrid;Gasóleo Premium;1,024;1,697
2023-08-07;Málaga;Gasolina 95 E5;0,942;1,712
2023-08-07;Málaga;Gasolina 98 E5;1,055;1,887
2023-08-07;Málaga;Gasóleo A habitual;0,944;1,601
2023-08-07;Málaga;Gasóleo Premium;1,037;1,714
2023-08-07;Melilla;Gasolina 95 E5;1,143;1,33
2023-08-07;Melilla;Gasóleo A habitual;1,135;1,246
