Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Hombres	15 Navarra, Comunidad Foral de	25 y más años	2021T4	10,45
Hombres	15 Navarra, Comunidad Foral de	25 y más años	2021T3	11,20
Hombres	15 Navarra, Comunidad Foral de	25 y más años	2021T2	9,22
Hombres	15 Navarra, Comunidad Foral de	25 y más años	2021T1	10,51
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T4	48,93
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T3	53,64
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T2	76,20
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T1	44,09
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T4	69,58
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T3	60,93
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T2	39,94
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T1	20,00
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T4	28,60
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T3	28,04
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T2	77,67
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T1	100,00
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T4	17,49
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T3	26,31
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T2	23,30
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T1	26,55
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T4	26,37
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T3	15,90
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T2	12,16
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T1	23,52
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T4	20,55
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T3	20,21
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T2	28,88
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T1	23,71
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T4	7,48
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T3	7,15
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T2	6,23
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T1	11,50
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T4	8,73
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T3	6,70
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T2	6,73
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T1	10,07
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T4	11,40
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T3	11,71
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T2	9,57
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T1	9,65
Hombres	15 Navarra, Comunidad Foral de	De 55 y más años	2023T4	3,91
Hombres	15 Navarra, Comunidad Foral de	De 55 y más años	2023T3	4,99
Hombres	15 Navarra, Comunidad Foral de	De 55 y más años	2023T2	4,82
Hombres	15 Navarra, Comunidad Foral de	De 55 y más años	2023T1	6,84
Hombres	15 Navarra, Comunidad Foral de	De 55 y más años	2022T4	6,31
Hombres	15 Navarra, Comunidad Foral de	De 55 y más años	2022T3	4,48
Hombres	15 Navarra, Comunidad Foral de	De 55 y más años	2022T2	8,35
Hombres	15 Navarra, Comunidad Foral de	De 55 y más años	2022T1	11,70
Hombres	15 Navarra, Comunidad Foral de	De 55 y más años	2021T4	7,13
Hombres	15 Navarra, Comunidad Foral de	De 55 y más años	2021T3	9,27
Hombres	15 Navarra, Comunidad Foral de	De 55 y más años	2021T2	7,93
Hombres	15 Navarra, Comunidad Foral de	De 55 y más años	2021T1	13,71
Hombres	16 País Vasco	Total	2023T4	5,86
Hombres	16 País Vasco	Total	2023T3	7,11
Hombres	16 País Vasco	Total	2023T2	7,12
Hombres	16 País Vasco	Total	2023T1	7,14
Hombres	16 País Vasco	Total	2022T4	8,11
Hombres	16 País Vasco	Total	2022T3	8,16
Hombres	16 País Vasco	Total	2022T2	8,49
Hombres	16 País Vasco	Total	2022T1	8,89
Hombres	16 País Vasco	Total	2021T4	8,94
Hombres	16 País Vasco	Total	2021T3	9,38
Hombres	16 País Vasco	Total	2021T2	9,63
Hombres	16 País Vasco	Total	2021T1	10,67
Hombres	16 País Vasco	Menores de 25 años	2023T4	17,47
Hombres	16 País Vasco	Menores de 25 años	2023T3	36,35
Hombres	16 País Vasco	Menores de 25 años	2023T2	31,58
Hombres	16 País Vasco	Menores de 25 años	2023T1	14,77
Hombres	16 País Vasco	Menores de 25 años	2022T4	18,90
Hombres	16 País Vasco	Menores de 25 años	2022T3	27,81
Hombres	16 País Vasco	Menores de 25 años	2022T2	25,07
Hombres	16 País Vasco	Menores de 25 años	2022T1	30,98
Hombres	16 País Vasco	Menores de 25 años	2021T4	29,32
Hombres	16 País Vasco	Menores de 25 años	2021T3	32,65
Hombres	16 País Vasco	Menores de 25 años	2021T2	34,80
Hombres	16 País Vasco	Menores de 25 años	2021T1	42,77
Hombres	16 País Vasco	25 y más años	2023T4	5,11
Hombres	16 País Vasco	25 y más años	2023T3	4,91
Hombres	16 País Vasco	25 y más años	2023T2	5,33
Hombres	16 País Vasco	25 y más años	2023T1	6,63
Hombres	16 País Vasco	25 y más años	2022T4	7,32
Hombres	16 País Vasco	25 y más años	2022T3	6,65
Hombres	16 País Vasco	25 y más años	2022T2	7,29
Hombres	16 País Vasco	25 y más años	2022T1	7,25
Hombres	16 País Vasco	25 y más años	2021T4	7,47
Hombres	16 País Vasco	25 y más años	2021T3	7,59
Hombres	16 País Vasco	25 y más años	2021T2	7,94
Hombres	16 País Vasco	25 y más años	2021T1	8,59
Hombres	16 País Vasco	De 16 a 19 años	2023T4	10,24
Hombres	16 País Vasco	De 16 a 19 años	2023T3	53,12
Hombres	16 País Vasco	De 16 a 19 años	2023T2	48,01
Hombres	16 País Vasco	De 16 a 19 años	2023T1	42,81
Hombres	16 País Vasco	De 16 a 19 años	2022T4	43,96
Hombres	16 País Vasco	De 16 a 19 años	2022T3	38,55
Hombres	16 País Vasco	De 16 a 19 años	2022T2	12,43
Hombres	16 País Vasco	De 16 a 19 años	2022T1	39,64
Hombres	16 País Vasco	De 16 a 19 años	2021T4	39,97
Hombres	16 País Vasco	De 16 a 19 años	2021T3	46,03
Hombres	16 País Vasco	De 16 a 19 años	2021T2	53,37
Hombres	16 País Vasco	De 16 a 19 años	2021T1	76,70
Hombres	16 País Vasco	De 20 a 24 años	2023T4	18,22
Hombres	16 País Vasco	De 20 a 24 años	2023T3	32,78
Hombres	16 País Vasco	De 20 a 24 años	2023T2	27,60
Hombres	16 País Vasco	De 20 a 24 años	2023T1	11,66
Hombres	16 País Vasco	De 20 a 24 años	2022T4	15,24
Hombres	16 País Vasco	De 20 a 24 años	2022T3	26,14
Hombres	16 País Vasco	De 20 a 24 años	2022T2	27,00
Hombres	16 País Vasco	De 20 a 24 años	2022T1	29,52
Hombres	16 País Vasco	De 20 a 24 años	2021T4	27,52
Hombres	16 País Vasco	De 20 a 24 años	2021T3	30,33
Hombres	16 País Vasco	De 20 a 24 años	2021T2	31,22
Hombres	16 País Vasco	De 20 a 24 años	2021T1	37,96
Hombres	16 País Vasco	De 25 a 54 años	2023T4	4,60
Hombres	16 País Vasco	De 25 a 54 años	2023T3	4,45
Hombres	16 País Vasco	De 25 a 54 años	2023T2	5,09
Hombres	16 País Vasco	De 25 a 54 años	2023T1	6,77
Hombres	16 País Vasco	De 25 a 54 años	2022T4	7,55
Hombres	16 País Vasco	De 25 a 54 años	2022T3	6,78
Hombres	16 País Vasco	De 25 a 54 años	2022T2	7,45
Hombres	16 País Vasco	De 25 a 54 años	2022T1	7,01
Hombres	16 País Vasco	De 25 a 54 años	2021T4	7,56
Hombres	16 País Vasco	De 25 a 54 años	2021T3	7,16
Hombres	16 País Vasco	De 25 a 54 años	2021T2	7,84
Hombres	16 País Vasco	De 25 a 54 años	2021T1	8,65
Hombres	16 País Vasco	De 55 y más años	2023T4	6,53
Hombres	16 País Vasco	De 55 y más años	2023T3	6,21
Hombres	16 País Vasco	De 55 y más años	2023T2	6,05
Hombres	16 País Vasco	De 55 y más años	2023T1	6,23
Hombres	16 País Vasco	De 55 y más años	2022T4	6,60
Hombres	16 País Vasco	De 55 y más años	2022T3	6,26
Hombres	16 País Vasco	De 55 y más años	2022T2	6,79
Hombres	16 País Vasco	De 55 y más años	2022T1	8,01
Hombres	16 País Vasco	De 55 y más años	2021T4	7,16
Hombres	16 País Vasco	De 55 y más años	2021T3	9,06
Hombres	16 País Vasco	De 55 y más años	2021T2	8,29
Hombres	16 País Vasco	De 55 y más años	2021T1	8,38
Hombres	17 Rioja, La	Total	2023T4	9,02
Hombres	17 Rioja, La	Total	2023T3	7,50
Hombres	17 Rioja, La	Total	2023T2	5,83
Hombres	17 Rioja, La	Total	2023T1	8,83
Hombres	17 Rioja, La	Total	2022T4	7,86
Hombres	17 Rioja, La	Total	2022T3	7,89
Hombres	17 Rioja, La	Total	2022T2	10,05
Hombres	17 Rioja, La	Total	2022T1	9,54
Hombres	17 Rioja, La	Total	2021T4	9,73
Hombres	17 Rioja, La	Total	2021T3	9,96
Hombres	17 Rioja, La	Total	2021T2	7,07
Hombres	17 Rioja, La	Total	2021T1	7,80
Hombres	17 Rioja, La	Menores de 25 años	2023T4	33,87
Hombres	17 Rioja, La	Menores de 25 años	2023T3	27,89
Hombres	17 Rioja, La	Menores de 25 años	2023T2	23,68
Hombres	17 Rioja, La	Menores de 25 años	2023T1	34,16
Hombres	17 Rioja, La	Menores de 25 años	2022T4	21,53
Hombres	17 Rioja, La	Menores de 25 años	2022T3	20,64
Hombres	17 Rioja, La	Menores de 25 años	2022T2	22,09
Hombres	17 Rioja, La	Menores de 25 años	2022T1	32,98
Hombres	17 Rioja, La	Menores de 25 años	2021T4	23,88
Hombres	17 Rioja, La	Menores de 25 años	2021T3	24,24
Hombres	17 Rioja, La	Menores de 25 años	2021T2	23,66
Hombres	17 Rioja, La	Menores de 25 años	2021T1	27,27
Hombres	17 Rioja, La	25 y más años	2023T4	7,17
Hombres	17 Rioja, La	25 y más años	2023T3	5,78
Hombres	17 Rioja, La	25 y más años	2023T2	4,43
Hombres	17 Rioja, La	25 y más años	2023T1	6,98
Hombres	17 Rioja, La	25 y más años	2022T4	6,99
Hombres	17 Rioja, La	25 y más años	2022T3	7,01
Hombres	17 Rioja, La	25 y más años	2022T2	9,23
Hombres	17 Rioja, La	25 y más años	2022T1	7,95
Hombres	17 Rioja, La	25 y más años	2021T4	8,91
Hombres	17 Rioja, La	25 y más años	2021T3	8,79
Hombres	17 Rioja, La	25 y más años	2021T2	5,72
Hombres	17 Rioja, La	25 y más años	2021T1	6,45
Hombres	17 Rioja, La	De 16 a 19 años	2023T4	32,96
Hombres	17 Rioja, La	De 16 a 19 años	2023T3	27,94
Hombres	17 Rioja, La	De 16 a 19 años	2023T2	38,51
Hombres	17 Rioja, La	De 16 a 19 años	2023T1	47,71
Hombres	17 Rioja, La	De 16 a 19 años	2022T4	22,35
Hombres	17 Rioja, La	De 16 a 19 años	2022T3	38,21
Hombres	17 Rioja, La	De 16 a 19 años	2022T2	26,80
Hombres	17 Rioja, La	De 16 a 19 años	2022T1	58,00
Hombres	17 Rioja, La	De 16 a 19 años	2021T4	..
Hombres	17 Rioja, La	De 16 a 19 años	2021T3	36,13
Hombres	17 Rioja, La	De 16 a 19 años	2021T2	46,14
Hombres	17 Rioja, La	De 16 a 19 años	2021T1	45,62
Hombres	17 Rioja, La	De 20 a 24 años	2023T4	34,06
Hombres	17 Rioja, La	De 20 a 24 años	2023T3	27,88
Hombres	17 Rioja, La	De 20 a 24 años	2023T2	20,47
Hombres	17 Rioja, La	De 20 a 24 años	2023T1	32,61
Hombres	17 Rioja, La	De 20 a 24 años	2022T4	21,39
Hombres	17 Rioja, La	De 20 a 24 años	2022T3	14,91
Hombres	17 Rioja, La	De 20 a 24 años	2022T2	21,23
Hombres	17 Rioja, La	De 20 a 24 años	2022T1	28,14
Hombres	17 Rioja, La	De 20 a 24 años	2021T4	25,48
Hombres	17 Rioja, La	De 20 a 24 años	2021T3	22,08
Hombres	17 Rioja, La	De 20 a 24 años	2021T2	18,71
Hombres	17 Rioja, La	De 20 a 24 años	2021T1	23,46
Hombres	17 Rioja, La	De 25 a 54 años	2023T4	7,66
Hombres	17 Rioja, La	De 25 a 54 años	2023T3	5,99
Hombres	17 Rioja, La	De 25 a 54 años	2023T2	4,36
Hombres	17 Rioja, La	De 25 a 54 años	2023T1	7,65
Hombres	17 Rioja, La	De 25 a 54 años	2022T4	8,42
Hombres	17 Rioja, La	De 25 a 54 años	2022T3	6,82
Hombres	17 Rioja, La	De 25 a 54 años	2022T2	9,63
Hombres	17 Rioja, La	De 25 a 54 años	2022T1	8,85
Hombres	17 Rioja, La	De 25 a 54 años	2021T4	8,96
Hombres	17 Rioja, La	De 25 a 54 años	2021T3	9,20
Hombres	17 Rioja, La	De 25 a 54 años	2021T2	4,49
Hombres	17 Rioja, La	De 25 a 54 años	2021T1	6,45
Hombres	17 Rioja, La	De 55 y más años	2023T4	5,73
Hombres	17 Rioja, La	De 55 y más años	2023T3	5,16
Hombres	17 Rioja, La	De 55 y más años	2023T2	4,64
Hombres	17 Rioja, La	De 55 y más años	2023T1	4,95
Hombres	17 Rioja, La	De 55 y más años	2022T4	2,62
Hombres	17 Rioja, La	De 55 y más años	2022T3	7,58
Hombres	17 Rioja, La	De 55 y más años	2022T2	8,04
Hombres	17 Rioja, La	De 55 y más años	2022T1	5,02
Hombres	17 Rioja, La	De 55 y más años	2021T4	8,73
Hombres	17 Rioja, La	De 55 y más años	2021T3	7,42
Hombres	17 Rioja, La	De 55 y más años	2021T2	9,77
Hombres	17 Rioja, La	De 55 y más años	2021T1	6,43
Hombres	18 Ceuta	Total	2023T4	21,79
Hombres	18 Ceuta	Total	2023T3	21,07
Hombres	18 Ceuta	Total	2023T2	20,38
Hombres	18 Ceuta	Total	2023T1	20,51
Hombres	18 Ceuta	Total	2022T4	25,76
Hombres	18 Ceuta	Total	2022T3	28,20
Hombres	18 Ceuta	Total	2022T2	18,33
Hombres	18 Ceuta	Total	2022T1	23,03
Hombres	18 Ceuta	Total	2021T4	20,78
Hombres	18 Ceuta	Total	2021T3	21,68
Hombres	18 Ceuta	Total	2021T2	19,14
Hombres	18 Ceuta	Total	2021T1	25,96
Hombres	18 Ceuta	Menores de 25 años	2023T4	82,55
Hombres	18 Ceuta	Menores de 25 años	2023T3	57,55
Hombres	18 Ceuta	Menores de 25 años	2023T2	39,82
Hombres	18 Ceuta	Menores de 25 años	2023T1	50,44
Hombres	18 Ceuta	Menores de 25 años	2022T4	35,63
Hombres	18 Ceuta	Menores de 25 años	2022T3	38,39
Hombres	18 Ceuta	Menores de 25 años	2022T2	23,30
Hombres	18 Ceuta	Menores de 25 años	2022T1	26,93
Hombres	18 Ceuta	Menores de 25 años	2021T4	15,18
Hombres	18 Ceuta	Menores de 25 años	2021T3	36,52
Hombres	18 Ceuta	Menores de 25 años	2021T2	74,63
Hombres	18 Ceuta	Menores de 25 años	2021T1	74,22
Hombres	18 Ceuta	25 y más años	2023T4	17,36
Hombres	18 Ceuta	25 y más años	2023T3	17,99
Hombres	18 Ceuta	25 y más años	2023T2	19,50
Hombres	18 Ceuta	25 y más años	2023T1	18,18
Hombres	18 Ceuta	25 y más años	2022T4	24,29
Hombres	18 Ceuta	25 y más años	2022T3	26,84
Hombres	18 Ceuta	25 y más años	2022T2	17,83
Hombres	18 Ceuta	25 y más años	2022T1	22,60
Hombres	18 Ceuta	25 y más años	2021T4	21,27
Hombres	18 Ceuta	25 y más años	2021T3	20,22
Hombres	18 Ceuta	25 y más años	2021T2	16,38
Hombres	18 Ceuta	25 y más años	2021T1	21,68
Hombres	18 Ceuta	De 16 a 19 años	2023T4	100,00
Hombres	18 Ceuta	De 16 a 19 años	2023T3	78,07
Hombres	18 Ceuta	De 16 a 19 años	2023T2	100,00
Hombres	18 Ceuta	De 16 a 19 años	2023T1	100,00
Hombres	18 Ceuta	De 16 a 19 años	2022T4	100,00
Hombres	18 Ceuta	De 16 a 19 años	2022T3	100,00
Hombres	18 Ceuta	De 16 a 19 años	2022T2	59,06
Hombres	18 Ceuta	De 16 a 19 años	2022T1	78,11
Hombres	18 Ceuta	De 16 a 19 años	2021T4	..
Hombres	18 Ceuta	De 16 a 19 años	2021T3	..
Hombres	18 Ceuta	De 16 a 19 años	2021T2	..
Hombres	18 Ceuta	De 16 a 19 años	2021T1	100,00
Hombres	18 Ceuta	De 20 a 24 años	2023T4	71,31
Hombres	18 Ceuta	De 20 a 24 años	2023T3	48,15
Hombres	18 Ceuta	De 20 a 24 años	2023T2	22,78
Hombres	18 Ceuta	De 20 a 24 años	2023T1	26,15
Hombres	18 Ceuta	De 20 a 24 años	2022T4	18,74
Hombres	18 Ceuta	De 20 a 24 años	2022T3	16,94
Hombres	18 Ceuta	De 20 a 24 años	2022T2	18,94
Hombres	18 Ceuta	De 20 a 24 años	2022T1	14,96
Hombres	18 Ceuta	De 20 a 24 años	2021T4	15,18
Hombres	18 Ceuta	De 20 a 24 años	2021T3	36,52
Hombres	18 Ceuta	De 20 a 24 años	2021T2	74,63
Hombres	18 Ceuta	De 20 a 24 años	2021T1	73,99
Hombres	18 Ceuta	De 25 a 54 años	2023T4	20,01
Hombres	18 Ceuta	De 25 a 54 años	2023T3	20,86
Hombres	18 Ceuta	De 25 a 54 años	2023T2	24,18
Hombres	18 Ceuta	De 25 a 54 años	2023T1	21,48
Hombres	18 Ceuta	De 25 a 54 años	2022T4	28,16
Hombres	18 Ceuta	De 25 a 54 años	2022T3	31,01
Hombres	18 Ceuta	De 25 a 54 años	2022T2	23,67
Hombres	18 Ceuta	De 25 a 54 años	2022T1	28,24
Hombres	18 Ceuta	De 25 a 54 años	2021T4	28,15
Hombres	18 Ceuta	De 25 a 54 años	2021T3	24,53
Hombres	18 Ceuta	De 25 a 54 años	2021T2	19,04
Hombres	18 Ceuta	De 25 a 54 años	2021T1	26,26
Hombres	18 Ceuta	De 55 y más años	2023T4	6,96
Hombres	18 Ceuta	De 55 y más años	2023T3	6,81
Hombres	18 Ceuta	De 55 y más años	2023T2	4,95
Hombres	18 Ceuta	De 55 y más años	2023T1	6,08
Hombres	18 Ceuta	De 55 y más años	2022T4	11,65
Hombres	18 Ceuta	De 55 y más años	2022T3	11,33
Hombres	18 Ceuta	De 55 y más años	2022T2	..
Hombres	18 Ceuta	De 55 y más años	2022T1	6,01
Hombres	18 Ceuta	De 55 y más años	2021T4	4,02
Hombres	18 Ceuta	De 55 y más años	2021T3	9,90
Hombres	18 Ceuta	De 55 y más años	2021T2	9,55
Hombres	18 Ceuta	De 55 y más años	2021T1	8,99
Hombres	19 Melilla	Total	2023T4	26,73
Hombres	19 Melilla	Total	2023T3	20,27
Hombres	19 Melilla	Total	2023T2	18,58
Hombres	19 Melilla	Total	2023T1	26,68
Hombres	19 Melilla	Total	2022T4	15,59
Hombres	19 Melilla	Total	2022T3	16,92
Hombres	19 Melilla	Total	2022T2	20,08
Hombres	19 Melilla	Total	2022T1	18,23
Hombres	19 Melilla	Total	2021T4	19,36
Hombres	19 Melilla	Total	2021T3	15,44
Hombres	19 Melilla	Total	2021T2	19,17
Hombres	19 Melilla	Total	2021T1	18,00
Hombres	19 Melilla	Menores de 25 años	2023T4	55,50
Hombres	19 Melilla	Menores de 25 años	2023T3	44,90
Hombres	19 Melilla	Menores de 25 años	2023T2	45,37
Hombres	19 Melilla	Menores de 25 años	2023T1	55,29
Hombres	19 Melilla	Menores de 25 años	2022T4	44,42
Hombres	19 Melilla	Menores de 25 años	2022T3	43,65
Hombres	19 Melilla	Menores de 25 años	2022T2	49,23
Hombres	19 Melilla	Menores de 25 años	2022T1	68,53
Hombres	19 Melilla	Menores de 25 años	2021T4	53,59
Hombres	19 Melilla	Menores de 25 años	2021T3	11,54
Hombres	19 Melilla	Menores de 25 años	2021T2	52,13
Hombres	19 Melilla	Menores de 25 años	2021T1	22,02
Hombres	19 Melilla	25 y más años	2023T4	22,23
Hombres	19 Melilla	25 y más años	2023T3	15,88
Hombres	19 Melilla	25 y más años	2023T2	14,63
Hombres	19 Melilla	25 y más años	2023T1	23,56
Hombres	19 Melilla	25 y más años	2022T4	13,28
Hombres	19 Melilla	25 y más años	2022T3	14,34
Hombres	19 Melilla	25 y más años	2022T2	16,52
Hombres	19 Melilla	25 y más años	2022T1	13,22
Hombres	19 Melilla	25 y más años	2021T4	15,83
Hombres	19 Melilla	25 y más años	2021T3	15,69
Hombres	19 Melilla	25 y más años	2021T2	15,77
Hombres	19 Melilla	25 y más años	2021T1	17,76
Hombres	19 Melilla	De 16 a 19 años	2023T4	..
Hombres	19 Melilla	De 16 a 19 años	2023T3	100,00
Hombres	19 Melilla	De 16 a 19 años	2023T2	100,00
Hombres	19 Melilla	De 16 a 19 años	2023T1	100,00
Hombres	19 Melilla	De 16 a 19 años	2022T4	..
Hombres	19 Melilla	De 16 a 19 años	2022T3	100,00
Hombres	19 Melilla	De 16 a 19 años	2022T2	100,00
Hombres	19 Melilla	De 16 a 19 años	2022T1	100,00
Hombres	19 Melilla	De 16 a 19 años	2021T4	100,00
Hombres	19 Melilla	De 16 a 19 años	2021T3	..
Hombres	19 Melilla	De 16 a 19 años	2021T2	100,00
Hombres	19 Melilla	De 16 a 19 años	2021T1	100,00
Hombres	19 Melilla	De 20 a 24 años	2023T4	59,24
Hombres	19 Melilla	De 20 a 24 años	2023T3	36,79
Hombres	19 Melilla	De 20 a 24 años	2023T2	42,19
Hombres	19 Melilla	De 20 a 24 años	2023T1	52,33
Hombres	19 Melilla	De 20 a 24 años	2022T4	44,42
Hombres	19 Melilla	De 20 a 24 años	2022T3	40,83
Hombres	19 Melilla	De 20 a 24 años	2022T2	46,20
Hombres	19 Melilla	De 20 a 24 años	2022T1	64,85
Hombres	19 Melilla	De 20 a 24 años	2021T4	48,23
Hombres	19 Melilla	De 20 a 24 años	2021T3	13,82
Hombres	19 Melilla	De 20 a 24 años	2021T2	46,60
Hombres	19 Melilla	De 20 a 24 años	2021T1	11,73
Hombres	19 Melilla	De 25 a 54 años	2023T4	24,38
Hombres	19 Melilla	De 25 a 54 años	2023T3	15,92
Hombres	19 Melilla	De 25 a 54 años	2023T2	15,22
Hombres	19 Melilla	De 25 a 54 años	2023T1	23,30
Hombres	19 Melilla	De 25 a 54 años	2022T4	8,90
Hombres	19 Melilla	De 25 a 54 años	2022T3	14,03
Hombres	19 Melilla	De 25 a 54 años	2022T2	16,48
Hombres	19 Melilla	De 25 a 54 años	2022T1	14,21
Hombres	19 Melilla	De 25 a 54 años	2021T4	17,00
Hombres	19 Melilla	De 25 a 54 años	2021T3	17,99
Hombres	19 Melilla	De 25 a 54 años	2021T2	17,96
Hombres	19 Melilla	De 25 a 54 años	2021T1	19,40
Hombres	19 Melilla	De 55 y más años	2023T4	14,81
Hombres	19 Melilla	De 55 y más años	2023T3	15,76
Hombres	19 Melilla	De 55 y más años	2023T2	12,58
Hombres	19 Melilla	De 55 y más años	2023T1	24,41
Hombres	19 Melilla	De 55 y más años	2022T4	29,47
Hombres	19 Melilla	De 55 y más años	2022T3	15,52
Hombres	19 Melilla	De 55 y más años	2022T2	16,71
Hombres	19 Melilla	De 55 y más años	2022T1	8,68
Hombres	19 Melilla	De 55 y más años	2021T4	8,75
Hombres	19 Melilla	De 55 y más años	2021T3	2,97
Hombres	19 Melilla	De 55 y más años	2021T2	4,15
Hombres	19 Melilla	De 55 y más años	2021T1	8,13
Mujeres	Total Nacional	Total	2023T4	13,36
Mujeres	Total Nacional	Total	2023T3	13,59
Mujeres	Total Nacional	Total	2023T2	13,16
Mujeres	Total Nacional	Total	2023T1	15,13
Mujeres	Total Nacional	Total	2022T4	14,61
Mujeres	Total Nacional	Total	2022T3	14,84
Mujeres	Total Nacional	Total	2022T2	14,15
Mujeres	Total Nacional	Total	2022T1	15,44
