Fecha_Date,Fecha,Anyo,Mes,Trimestre,Target,Model,Type,Valor,Selected_Model,Is_Selected_Model
2026-03-01,2026-03,2026,3,1,Valencia,Diesel Share,Forecast,48913.5,Gompertz,False
2026-04-01,2026-04,2026,4,2,Valencia,Diesel Share,Forecast,51299.1,Gompertz,False
2026-05-01,2026-05,2026,5,2,Valencia,Diesel Share,Forecast,52833.0,Gompertz,False
2026-06-01,2026-06,2026,6,2,Valencia,Diesel Share,Forecast,52735.2,Gompertz,False
2026-07-01,2026-07,2026,7,3,Valencia,Diesel Share,Forecast,57809.4,Gompertz,False
2026-08-01,2026-08,2026,8,3,Valencia,Diesel Share,Forecast,49434.0,Gompertz,False
2026-09-01,2026-09,2026,9,3,Valencia,Diesel Share,Forecast,50381.4,Gompertz,False
2026-10-01,2026-10,2026,10,4,Valencia,Diesel Share,Forecast,52311.3,Gompertz,False
2026-11-01,2026-11,2026,11,4,Valencia,Diesel Share,Forecast,48579.6,Gompertz,False
2026-12-01,2026-12,2026,12,4,Valencia,Diesel Share,Forecast,50520.9,Gompertz,False
2027-01-01,2027-01,2027,1,1,Valencia,Diesel Share,Forecast,46974.6,Gompertz,False
2027-02-01,2027-02,2027,2,1,Valencia,Diesel Share,Forecast,47352.6,Gompertz,False
2027-03-01,2027-03,2027,3,1,Valencia,Diesel Share,Forecast,48913.5,Gompertz,False
2027-04-01,2027-04,2027,4,2,Valencia,Diesel Share,Forecast,51299.1,Gompertz,False
2027-05-01,2027-05,2027,5,2,Valencia,Diesel Share,Forecast,52833.0,Gompertz,False
2027-06-01,2027-06,2027,6,2,Valencia,Diesel Share,Forecast,52735.2,Gompertz,False
2027-07-01,2027-07,2027,7,3,Valencia,Diesel Share,Forecast,57809.4,Gompertz,False
2027-08-01,2027-08,2027,8,3,Valencia,Diesel Share,Forecast,49434.0,Gompertz,False
2027-09-01,2027-09,2027,9,3,Valencia,Diesel Share,Forecast,50381.4,Gompertz,False
2027-10-01,2027-10,2027,10,4,Valencia,Diesel Share,Forecast,52311.3,Gompertz,False
2027-11-01,2027-11,2027,11,4,Valencia,Diesel Share,Forecast,48579.6,Gompertz,False
2027-12-01,2027-12,2027,12,4,Valencia,Diesel Share,Forecast,50520.9,Gompertz,False
2026-01-01,2026-01,2026,1,1,Madrid,Pooled Ridge,Forecast,32305.7,Logistic,False
2026-02-01,2026-02,2026,2,1,Madrid,Pooled Ridge,Forecast,92030.8,Logistic,False
2026-03-01,2026-03,2026,3,1,Madrid,Pooled Ridge,Forecast,33921.8,Logistic,False
2026-04-01,2026-04,2026,4,2,Madrid,Pooled Ridge,Forecast,53.5,Logistic,False
2026-05-01,2026-05,2026,5,2,Madrid,Pooled Ridge,Forecast,2.4,Logistic,False
2026-06-01,2026-06,2026,6,2,Madrid,Pooled Ridge,Forecast,243.8,Logistic,False
2026-07-01,2026-07,2026,7,3,Madrid,Pooled Ridge,Forecast,8224.6,Logistic,False
2026-08-01,2026-08,2026,8,3,Madrid,Pooled Ridge,Forecast,64166.1,Logistic,False
2026-09-01,2026-09,2026,9,3,Madrid,Pooled Ridge,Forecast,202819.4,Logistic,False
2026-10-01,2026-10,2026,10,4,Madrid,Pooled Ridge,Forecast,6937.8,Logistic,False
2026-11-01,2026-11,2026,11,4,Madrid,Pooled Ridge,Forecast,0.0,Logistic,False
2026-12-01,2026-12,2026,12,4,Madrid,Pooled Ridge,Forecast,0.0,Logistic,False
2027-01-01,2027-01,2027,1,1,Madrid,Pooled Ridge,Forecast,2098.9,Logistic,False
2027-02-01,2027-02,2027,2,1,Madrid,Pooled Ridge,Forecast,72603.3,Logistic,False
2027-03-01,2027-03,2027,3,1,Madrid,Pooled Ridge,Forecast,1025845.6,Logistic,False
2027-04-01,2027-04,2027,4,2,Madrid,Pooled Ridge,Forecast,429619.5,Logistic,False
2027-05-01,2027-05,2027,5,2,Madrid,Pooled Ridge,Forecast,0.0,Logistic,False
2027-06-01,2027-06,2027,6,2,Madrid,Pooled Ridge,Forecast,0.0,Logistic,False
2027-07-01,2027-07,2027,7,3,Madrid,Pooled Ridge,Forecast,0.0,Logistic,False
2027-08-01,2027-08,2027,8,3,Madrid,Pooled Ridge,Forecast,4501.6,Logistic,False
2027-09-01,2027-09,2027,9,3,Madrid,Pooled Ridge,Forecast,149277.8,Logistic,False
2027-10-01,2027-10,2027,10,4,Madrid,Pooled Ridge,Forecast,2283264.5,Logistic,False
2027-11-01,2027-11,2027,11,4,Madrid,Pooled Ridge,Forecast,189481.8,Logistic,False
2027-12-01,2027-12,2027,12,4,Madrid,Pooled Ridge,Forecast,0.0,Logistic,False
2026-01-01,2026-01,2026,1,1,Cataluña,Pooled Ridge,Forecast,45684.4,SARIMAX,False
2026-02-01,2026-02,2026,2,1,Cataluña,Pooled Ridge,Forecast,144355.0,SARIMAX,False
2026-03-01,2026-03,2026,3,1,Cataluña,Pooled Ridge,Forecast,95278.7,SARIMAX,False
2026-04-01,2026-04,2026,4,2,Cataluña,Pooled Ridge,Forecast,939.3,SARIMAX,False
2026-05-01,2026-05,2026,5,2,Cataluña,Pooled Ridge,Forecast,29.0,SARIMAX,False
2026-06-01,2026-06,2026,6,2,Cataluña,Pooled Ridge,Forecast,437.5,SARIMAX,False
2026-07-01,2026-07,2026,7,3,Cataluña,Pooled Ridge,Forecast,16260.2,SARIMAX,False
2026-08-01,2026-08,2026,8,3,Cataluña,Pooled Ridge,Forecast,107967.9,SARIMAX,False
2026-09-01,2026-09,2026,9,3,Cataluña,Pooled Ridge,Forecast,312763.4,SARIMAX,False
2026-10-01,2026-10,2026,10,4,Cataluña,Pooled Ridge,Forecast,25223.4,SARIMAX,False
2026-11-01,2026-11,2026,11,4,Cataluña,Pooled Ridge,Forecast,0.0,SARIMAX,False
2026-12-01,2026-12,2026,12,4,Cataluña,Pooled Ridge,Forecast,0.0,SARIMAX,False
2027-01-01,2027-01,2027,1,1,Cataluña,Pooled Ridge,Forecast,1711.0,SARIMAX,False
2027-02-01,2027-02,2027,2,1,Cataluña,Pooled Ridge,Forecast,75567.2,SARIMAX,False
2027-03-01,2027-03,2027,3,1,Cataluña,Pooled Ridge,Forecast,1136233.0,SARIMAX,False
2027-04-01,2027-04,2027,4,2,Cataluña,Pooled Ridge,Forecast,2156795.8,SARIMAX,False
2027-05-01,2027-05,2027,5,2,Cataluña,Pooled Ridge,Forecast,0.0,SARIMAX,False
2027-06-01,2027-06,2027,6,2,Cataluña,Pooled Ridge,Forecast,0.0,SARIMAX,False
2027-07-01,2027-07,2027,7,3,Cataluña,Pooled Ridge,Forecast,0.0,SARIMAX,False
2027-08-01,2027-08,2027,8,3,Cataluña,Pooled Ridge,Forecast,5034.4,SARIMAX,False
2027-09-01,2027-09,2027,9,3,Cataluña,Pooled Ridge,Forecast,173451.5,SARIMAX,False
2027-10-01,2027-10,2027,10,4,Cataluña,Pooled Ridge,Forecast,2687401.9,SARIMAX,False
2027-11-01,2027-11,2027,11,4,Cataluña,Pooled Ridge,Forecast,1340412.3,SARIMAX,False
2027-12-01,2027-12,2027,12,4,Cataluña,Pooled Ridge,Forecast,0.0,SARIMAX,False
2026-01-01,2026-01,2026,1,1,Andalucía,Pooled Ridge,Forecast,23583.6,SARIMA,False
2026-02-01,2026-02,2026,2,1,Andalucía,Pooled Ridge,Forecast,70223.3,SARIMA,False
2026-03-01,2026-03,2026,3,1,Andalucía,Pooled Ridge,Forecast,82978.6,SARIMA,False
2026-04-01,2026-04,2026,4,2,Andalucía,Pooled Ridge,Forecast,11783.1,SARIMA,False
2026-05-01,2026-05,2026,5,2,Andalucía,Pooled Ridge,Forecast,865.8,SARIMA,False
2026-06-01,2026-06,2026,6,2,Andalucía,Pooled Ridge,Forecast,1711.0,SARIMA,False
2026-07-01,2026-07,2026,7,3,Andalucía,Pooled Ridge,Forecast,21766.6,SARIMA,False
2026-08-01,2026-08,2026,8,3,Andalucía,Pooled Ridge,Forecast,96952.4,SARIMA,False
2026-09-01,2026-09,2026,9,3,Andalucía,Pooled Ridge,Forecast,163987.6,SARIMA,False
2026-10-01,2026-10,2026,10,4,Andalucía,Pooled Ridge,Forecast,15311.1,SARIMA,False
2026-11-01,2026-11,2026,11,4,Andalucía,Pooled Ridge,Forecast,60.7,SARIMA,False
2026-12-01,2026-12,2026,12,4,Andalucía,Pooled Ridge,Forecast,55.5,SARIMA,False
2027-01-01,2027-01,2027,1,1,Andalucía,Pooled Ridge,Forecast,14676.6,SARIMA,False
2027-02-01,2027-02,2027,2,1,Andalucía,Pooled Ridge,Forecast,230732.1,SARIMA,False
2027-03-01,2027-03,2027,3,1,Andalucía,Pooled Ridge,Forecast,1360999.9,SARIMA,False
2027-04-01,2027-04,2027,4,2,Andalucía,Pooled Ridge,Forecast,8858.3,SARIMA,False
2027-05-01,2027-05,2027,5,2,Andalucía,Pooled Ridge,Forecast,0.0,SARIMA,False
2027-06-01,2027-06,2027,6,2,Andalucía,Pooled Ridge,Forecast,0.0,SARIMA,False
2027-07-01,2027-07,2027,7,3,Andalucía,Pooled Ridge,Forecast,2554.6,SARIMA,False
2027-08-01,2027-08,2027,8,3,Andalucía,Pooled Ridge,Forecast,83430.5,SARIMA,False
2027-09-01,2027-09,2027,9,3,Andalucía,Pooled Ridge,Forecast,1126905.0,SARIMA,False
2027-10-01,2027-10,2027,10,4,Andalucía,Pooled Ridge,Forecast,1813416.1,SARIMA,False
2027-11-01,2027-11,2027,11,4,Andalucía,Pooled Ridge,Forecast,0.0,SARIMA,False
2027-12-01,2027-12,2027,12,4,Andalucía,Pooled Ridge,Forecast,0.0,SARIMA,False
2026-01-01,2026-01,2026,1,1,Valencia,Pooled Ridge,Forecast,14246.3,Gompertz,False
2026-02-01,2026-02,2026,2,1,Valencia,Pooled Ridge,Forecast,40007.8,Gompertz,False
2026-03-01,2026-03,2026,3,1,Valencia,Pooled Ridge,Forecast,43517.8,Gompertz,False
2026-04-01,2026-04,2026,4,2,Valencia,Pooled Ridge,Forecast,6283.9,Gompertz,False
2026-05-01,2026-05,2026,5,2,Valencia,Pooled Ridge,Forecast,585.0,Gompertz,False
2026-06-01,2026-06,2026,6,2,Valencia,Pooled Ridge,Forecast,1243.1,Gompertz,False
2026-07-01,2026-07,2026,7,3,Valencia,Pooled Ridge,Forecast,13977.3,Gompertz,False
2026-08-01,2026-08,2026,8,3,Valencia,Pooled Ridge,Forecast,57761.3,Gompertz,False
2026-09-01,2026-09,2026,9,3,Valencia,Pooled Ridge,Forecast,90168.4,Gompertz,False
2026-10-01,2026-10,2026,10,4,Valencia,Pooled Ridge,Forecast,6801.2,Gompertz,False
2026-11-01,2026-11,2026,11,4,Valencia,Pooled Ridge,Forecast,31.7,Gompertz,False
2026-12-01,2026-12,2026,12,4,Valencia,Pooled Ridge,Forecast,39.7,Gompertz,False
2027-01-01,2027-01,2027,1,1,Valencia,Pooled Ridge,Forecast,9782.6,Gompertz,False
2027-02-01,2027-02,2027,2,1,Valencia,Pooled Ridge,Forecast,141442.5,Gompertz,False
2027-03-01,2027-03,2027,3,1,Valencia,Pooled Ridge,Forecast,743678.5,Gompertz,False
2027-04-01,2027-04,2027,4,2,Valencia,Pooled Ridge,Forecast,2875.4,Gompertz,False
2027-05-01,2027-05,2027,5,2,Valencia,Pooled Ridge,Forecast,0.0,Gompertz,False
2027-06-01,2027-06,2027,6,2,Valencia,Pooled Ridge,Forecast,0.0,Gompertz,False
2027-07-01,2027-07,2027,7,3,Valencia,Pooled Ridge,Forecast,2182.5,Gompertz,False
2027-08-01,2027-08,2027,8,3,Valencia,Pooled Ridge,Forecast,59928.9,Gompertz,False
2027-09-01,2027-09,2027,9,3,Valencia,Pooled Ridge,Forecast,735323.3,Gompertz,False
2027-10-01,2027-10,2027,10,4,Valencia,Pooled Ridge,Forecast,638839.0,Gompertz,False
2027-11-01,2027-11,2027,11,4,Valencia,Pooled Ridge,Forecast,0.0,Gompertz,False
2027-12-01,2027-12,2027,12,4,Valencia,Pooled Ridge,Forecast,0.0,Gompertz,False
2026-01-01,2026-01,2026,1,1,Madrid,Pooled Random Forest,Forecast,3161.1,Logistic,False
2026-02-01,2026-02,2026,2,1,Madrid,Pooled Random Forest,Forecast,3044.7,Logistic,False
2026-03-01,2026-03,2026,3,1,Madrid,Pooled Random Forest,Forecast,3065.1,Logistic,False
2026-04-01,2026-04,2026,4,2,Madrid,Pooled Random Forest,Forecast,3073.4,Logistic,False
2026-05-01,2026-05,2026,5,2,Madrid,Pooled Random Forest,Forecast,3133.5,Logistic,False
2026-06-01,2026-06,2026,6,2,Madrid,Pooled Random Forest,Forecast,3215.8,Logistic,False
2026-07-01,2026-07,2026,7,3,Madrid,Pooled Random Forest,Forecast,3153.8,Logistic,False
2026-08-01,2026-08,2026,8,3,Madrid,Pooled Random Forest,Forecast,3065.8,Logistic,False
2026-09-01,2026-09,2026,9,3,Madrid,Pooled Random Forest,Forecast,3015.5,Logistic,False
2026-10-01,2026-10,2026,10,4,Madrid,Pooled Random Forest,Forecast,3080.6,Logistic,False
2026-11-01,2026-11,2026,11,4,Madrid,Pooled Random Forest,Forecast,3149.0,Logistic,False
2026-12-01,2026-12,2026,12,4,Madrid,Pooled Random Forest,Forecast,3132.5,Logistic,False
2027-01-01,2027-01,2027,1,1,Madrid,Pooled Random Forest,Forecast,3028.0,Logistic,False
2027-02-01,2027-02,2027,2,1,Madrid,Pooled Random Forest,Forecast,2959.5,Logistic,False
2027-03-01,2027-03,2027,3,1,Madrid,Pooled Random Forest,Forecast,3045.8,Logistic,False
2027-04-01,2027-04,2027,4,2,Madrid,Pooled Random Forest,Forecast,3052.2,Logistic,False
2027-05-01,2027-05,2027,5,2,Madrid,Pooled Random Forest,Forecast,3114.8,Logistic,False
2027-06-01,2027-06,2027,6,2,Madrid,Pooled Random Forest,Forecast,3216.5,Logistic,False
2027-07-01,2027-07,2027,7,3,Madrid,Pooled Random Forest,Forecast,3134.8,Logistic,False
2027-08-01,2027-08,2027,8,3,Madrid,Pooled Random Forest,Forecast,3030.0,Logistic,False
2027-09-01,2027-09,2027,9,3,Madrid,Pooled Random Forest,Forecast,3008.2,Logistic,False
2027-10-01,2027-10,2027,10,4,Madrid,Pooled Random Forest,Forecast,3049.0,Logistic,False
2027-11-01,2027-11,2027,11,4,Madrid,Pooled Random Forest,Forecast,3091.3,Logistic,False
2027-12-01,2027-12,2027,12,4,Madrid,Pooled Random Forest,Forecast,3110.7,Logistic,False
2026-01-01,2026-01,2026,1,1,Cataluña,Pooled Random Forest,Forecast,3054.4,SARIMAX,False
2026-02-01,2026-02,2026,2,1,Cataluña,Pooled Random Forest,Forecast,2997.2,SARIMAX,False
2026-03-01,2026-03,2026,3,1,Cataluña,Pooled Random Forest,Forecast,3007.3,SARIMAX,False
2026-04-01,2026-04,2026,4,2,Cataluña,Pooled Random Forest,Forecast,3175.2,SARIMAX,False
2026-05-01,2026-05,2026,5,2,Cataluña,Pooled Random Forest,Forecast,3248.3,SARIMAX,False
2026-06-01,2026-06,2026,6,2,Cataluña,Pooled Random Forest,Forecast,3229.5,SARIMAX,False
2026-07-01,2026-07,2026,7,3,Cataluña,Pooled Random Forest,Forecast,3224.0,SARIMAX,False
2026-08-01,2026-08,2026,8,3,Cataluña,Pooled Random Forest,Forecast,3112.2,SARIMAX,False
2026-09-01,2026-09,2026,9,3,Cataluña,Pooled Random Forest,Forecast,3141.4,SARIMAX,False
2026-10-01,2026-10,2026,10,4,Cataluña,Pooled Random Forest,Forecast,3138.0,SARIMAX,False
2026-11-01,2026-11,2026,11,4,Cataluña,Pooled Random Forest,Forecast,3106.0,SARIMAX,False
2026-12-01,2026-12,2026,12,4,Cataluña,Pooled Random Forest,Forecast,3155.1,SARIMAX,False
2027-01-01,2027-01,2027,1,1,Cataluña,Pooled Random Forest,Forecast,3125.6,SARIMAX,False
2027-02-01,2027-02,2027,2,1,Cataluña,Pooled Random Forest,Forecast,3101.2,SARIMAX,False
2027-03-01,2027-03,2027,3,1,Cataluña,Pooled Random Forest,Forecast,3079.2,SARIMAX,False
2027-04-01,2027-04,2027,4,2,Cataluña,Pooled Random Forest,Forecast,3093.5,SARIMAX,False
2027-05-01,2027-05,2027,5,2,Cataluña,Pooled Random Forest,Forecast,3247.8,SARIMAX,False
2027-06-01,2027-06,2027,6,2,Cataluña,Pooled Random Forest,Forecast,3229.5,SARIMAX,False
2027-07-01,2027-07,2027,7,3,Cataluña,Pooled Random Forest,Forecast,3224.0,SARIMAX,False
2027-08-01,2027-08,2027,8,3,Cataluña,Pooled Random Forest,Forecast,3112.2,SARIMAX,False
2027-09-01,2027-09,2027,9,3,Cataluña,Pooled Random Forest,Forecast,3141.4,SARIMAX,False
2027-10-01,2027-10,2027,10,4,Cataluña,Pooled Random Forest,Forecast,3138.0,SARIMAX,False
2027-11-01,2027-11,2027,11,4,Cataluña,Pooled Random Forest,Forecast,3106.0,SARIMAX,False
2027-12-01,2027-12,2027,12,4,Cataluña,Pooled Random Forest,Forecast,3155.1,SARIMAX,False
2026-01-01,2026-01,2026,1,1,Andalucía,Pooled Random Forest,Forecast,1983.3,SARIMA,False
2026-02-01,2026-02,2026,2,1,Andalucía,Pooled Random Forest,Forecast,1954.8,SARIMA,False
2026-03-01,2026-03,2026,3,1,Andalucía,Pooled Random Forest,Forecast,1999.0,SARIMA,False
2026-04-01,2026-04,2026,4,2,Andalucía,Pooled Random Forest,Forecast,2191.8,SARIMA,False
2026-05-01,2026-05,2026,5,2,Andalucía,Pooled Random Forest,Forecast,2600.9,SARIMA,False
2026-06-01,2026-06,2026,6,2,Andalucía,Pooled Random Forest,Forecast,3067.6,SARIMA,False
2026-07-01,2026-07,2026,7,3,Andalucía,Pooled Random Forest,Forecast,3312.9,SARIMA,False
2026-08-01,2026-08,2026,8,3,Andalucía,Pooled Random Forest,Forecast,3203.6,SARIMA,False
2026-09-01,2026-09,2026,9,3,Andalucía,Pooled Random Forest,Forecast,3072.3,SARIMA,False
2026-10-01,2026-10,2026,10,4,Andalucía,Pooled Random Forest,Forecast,3076.3,SARIMA,False
2026-11-01,2026-11,2026,11,4,Andalucía,Pooled Random Forest,Forecast,3076.0,SARIMA,False
2026-12-01,2026-12,2026,12,4,Andalucía,Pooled Random Forest,Forecast,3171.1,SARIMA,False
2027-01-01,2027-01,2027,1,1,Andalucía,Pooled Random Forest,Forecast,3075.7,SARIMA,False
2027-02-01,2027-02,2027,2,1,Andalucía,Pooled Random Forest,Forecast,3006.2,SARIMA,False
2027-03-01,2027-03,2027,3,1,Andalucía,Pooled Random Forest,Forecast,3051.1,SARIMA,False
2027-04-01,2027-04,2027,4,2,Andalucía,Pooled Random Forest,Forecast,3089.7,SARIMA,False
2027-05-01,2027-05,2027,5,2,Andalucía,Pooled Random Forest,Forecast,3192.2,SARIMA,False
2027-06-01,2027-06,2027,6,2,Andalucía,Pooled Random Forest,Forecast,3176.5,SARIMA,False
2027-07-01,2027-07,2027,7,3,Andalucía,Pooled Random Forest,Forecast,3174.2,SARIMA,False
2027-08-01,2027-08,2027,8,3,Andalucía,Pooled Random Forest,Forecast,3071.3,SARIMA,False
2027-09-01,2027-09,2027,9,3,Andalucía,Pooled Random Forest,Forecast,3095.2,SARIMA,False
2027-10-01,2027-10,2027,10,4,Andalucía,Pooled Random Forest,Forecast,3103.1,SARIMA,False
2027-11-01,2027-11,2027,11,4,Andalucía,Pooled Random Forest,Forecast,3186.9,SARIMA,False
2027-12-01,2027-12,2027,12,4,Andalucía,Pooled Random Forest,Forecast,3105.7,SARIMA,False
2026-01-01,2026-01,2026,1,1,Valencia,Pooled Random Forest,Forecast,1257.0,Gompertz,False
2026-02-01,2026-02,2026,2,1,Valencia,Pooled Random Forest,Forecast,1267.7,Gompertz,False
2026-03-01,2026-03,2026,3,1,Valencia,Pooled Random Forest,Forecast,1280.9,Gompertz,False
2026-04-01,2026-04,2026,4,2,Valencia,Pooled Random Forest,Forecast,1289.3,Gompertz,False
2026-05-01,2026-05,2026,5,2,Valencia,Pooled Random Forest,Forecast,1299.2,Gompertz,False
2026-06-01,2026-06,2026,6,2,Valencia,Pooled Random Forest,Forecast,1306.7,Gompertz,False
2026-07-01,2026-07,2026,7,3,Valencia,Pooled Random Forest,Forecast,1286.6,Gompertz,False
2026-08-01,2026-08,2026,8,3,Valencia,Pooled Random Forest,Forecast,1198.6,Gompertz,False
2026-09-01,2026-09,2026,9,3,Valencia,Pooled Random Forest,Forecast,1149.7,Gompertz,False
2026-10-01,2026-10,2026,10,4,Valencia,Pooled Random Forest,Forecast,1148.2,Gompertz,False
2026-11-01,2026-11,2026,11,4,Valencia,Pooled Random Forest,Forecast,1204.9,Gompertz,False
2026-12-01,2026-12,2026,12,4,Valencia,Pooled Random Forest,Forecast,1235.4,Gompertz,False
2027-01-01,2027-01,2027,1,1,Valencia,Pooled Random Forest,Forecast,1221.0,Gompertz,False
2027-02-01,2027-02,2027,2,1,Valencia,Pooled Random Forest,Forecast,1223.0,Gompertz,False
2027-03-01,2027-03,2027,3,1,Valencia,Pooled Random Forest,Forecast,1230.2,Gompertz,False
2027-04-01,2027-04,2027,4,2,Valencia,Pooled Random Forest,Forecast,1236.8,Gompertz,False
2027-05-01,2027-05,2027,5,2,Valencia,Pooled Random Forest,Forecast,1255.2,Gompertz,False
2027-06-01,2027-06,2027,6,2,Valencia,Pooled Random Forest,Forecast,1287.9,Gompertz,False
2027-07-01,2027-07,2027,7,3,Valencia,Pooled Random Forest,Forecast,1268.7,Gompertz,False
2027-08-01,2027-08,2027,8,3,Valencia,Pooled Random Forest,Forecast,1198.9,Gompertz,False
2027-09-01,2027-09,2027,9,3,Valencia,Pooled Random Forest,Forecast,1150.2,Gompertz,False
2027-10-01,2027-10,2027,10,4,Valencia,Pooled Random Forest,Forecast,1144.5,Gompertz,False
2027-11-01,2027-11,2027,11,4,Valencia,Pooled Random Forest,Forecast,1204.9,Gompertz,False
2027-12-01,2027-12,2027,12,4,Valencia,Pooled Random Forest,Forecast,1235.4,Gompertz,False
2026-01-01,2026-01,2026,1,1,Madrid,Pooled XGBoost,Forecast,2510.1,Logistic,False
2026-02-01,2026-02,2026,2,1,Madrid,Pooled XGBoost,Forecast,2516.4,Logistic,False
2026-03-01,2026-03,2026,3,1,Madrid,Pooled XGBoost,Forecast,2551.9,Logistic,False
2026-04-01,2026-04,2026,4,2,Madrid,Pooled XGBoost,Forecast,2551.9,Logistic,False
2026-05-01,2026-05,2026,5,2,Madrid,Pooled XGBoost,Forecast,2715.5,Logistic,False
2026-06-01,2026-06,2026,6,2,Madrid,Pooled XGBoost,Forecast,2829.5,Logistic,False
2026-07-01,2026-07,2026,7,3,Madrid,Pooled XGBoost,Forecast,2829.5,Logistic,False
2026-08-01,2026-08,2026,8,3,Madrid,Pooled XGBoost,Forecast,2647.2,Logistic,False
2026-09-01,2026-09,2026,9,3,Madrid,Pooled XGBoost,Forecast,2647.2,Logistic,False
2026-10-01,2026-10,2026,10,4,Madrid,Pooled XGBoost,Forecast,2636.1,Logistic,False
2026-11-01,2026-11,2026,11,4,Madrid,Pooled XGBoost,Forecast,2659.0,Logistic,False
2026-12-01,2026-12,2026,12,4,Madrid,Pooled XGBoost,Forecast,2659.0,Logistic,False
2027-01-01,2027-01,2027,1,1,Madrid,Pooled XGBoost,Forecast,2510.1,Logistic,False
2027-02-01,2027-02,2027,2,1,Madrid,Pooled XGBoost,Forecast,2516.4,Logistic,False
2027-03-01,2027-03,2027,3,1,Madrid,Pooled XGBoost,Forecast,2551.9,Logistic,False
2027-04-01,2027-04,2027,4,2,Madrid,Pooled XGBoost,Forecast,2551.9,Logistic,False
2027-05-01,2027-05,2027,5,2,Madrid,Pooled XGBoost,Forecast,2715.5,Logistic,False
2027-06-01,2027-06,2027,6,2,Madrid,Pooled XGBoost,Forecast,2829.5,Logistic,False
2027-07-01,2027-07,2027,7,3,Madrid,Pooled XGBoost,Forecast,2829.5,Logistic,False
2027-08-01,2027-08,2027,8,3,Madrid,Pooled XGBoost,Forecast,2647.2,Logistic,False
2027-09-01,2027-09,2027,9,3,Madrid,Pooled XGBoost,Forecast,2647.2,Logistic,False
2027-10-01,2027-10,2027,10,4,Madrid,Pooled XGBoost,Forecast,2636.1,Logistic,False
2027-11-01,2027-11,2027,11,4,Madrid,Pooled XGBoost,Forecast,2659.0,Logistic,False
2027-12-01,2027-12,2027,12,4,Madrid,Pooled XGBoost,Forecast,2659.0,Logistic,False
2026-01-01,2026-01,2026,1,1,Cataluña,Pooled XGBoost,Forecast,2379.9,SARIMAX,False
2026-02-01,2026-02,2026,2,1,Cataluña,Pooled XGBoost,Forecast,2339.1,SARIMAX,False
2026-03-01,2026-03,2026,3,1,Cataluña,Pooled XGBoost,Forecast,2339.1,SARIMAX,False
2026-04-01,2026-04,2026,4,2,Cataluña,Pooled XGBoost,Forecast,2517.9,SARIMAX,False
2026-05-01,2026-05,2026,5,2,Cataluña,Pooled XGBoost,Forecast,2697.9,SARIMAX,False
2026-06-01,2026-06,2026,6,2,Cataluña,Pooled XGBoost,Forecast,2657.5,SARIMAX,False
2026-07-01,2026-07,2026,7,3,Cataluña,Pooled XGBoost,Forecast,2949.8,SARIMAX,False
2026-08-01,2026-08,2026,8,3,Cataluña,Pooled XGBoost,Forecast,2632.1,SARIMAX,False
2026-09-01,2026-09,2026,9,3,Cataluña,Pooled XGBoost,Forecast,2546.3,SARIMAX,False
2026-10-01,2026-10,2026,10,4,Cataluña,Pooled XGBoost,Forecast,2750.6,SARIMAX,False
2026-11-01,2026-11,2026,11,4,Cataluña,Pooled XGBoost,Forecast,2651.5,SARIMAX,False
2026-12-01,2026-12,2026,12,4,Cataluña,Pooled XGBoost,Forecast,2762.9,SARIMAX,False
2027-01-01,2027-01,2027,1,1,Cataluña,Pooled XGBoost,Forecast,2379.9,SARIMAX,False
2027-02-01,2027-02,2027,2,1,Cataluña,Pooled XGBoost,Forecast,2339.1,SARIMAX,False
2027-03-01,2027-03,2027,3,1,Cataluña,Pooled XGBoost,Forecast,2339.1,SARIMAX,False
2027-04-01,2027-04,2027,4,2,Cataluña,Pooled XGBoost,Forecast,2517.9,SARIMAX,False
2027-05-01,2027-05,2027,5,2,Cataluña,Pooled XGBoost,Forecast,2697.9,SARIMAX,False
2027-06-01,2027-06,2027,6,2,Cataluña,Pooled XGBoost,Forecast,2657.5,SARIMAX,False
2027-07-01,2027-07,2027,7,3,Cataluña,Pooled XGBoost,Forecast,2949.8,SARIMAX,False
2027-08-01,2027-08,2027,8,3,Cataluña,Pooled XGBoost,Forecast,2632.1,SARIMAX,False
2027-09-01,2027-09,2027,9,3,Cataluña,Pooled XGBoost,Forecast,2546.3,SARIMAX,False
2027-10-01,2027-10,2027,10,4,Cataluña,Pooled XGBoost,Forecast,2750.6,SARIMAX,False
2027-11-01,2027-11,2027,11,4,Cataluña,Pooled XGBoost,Forecast,2651.5,SARIMAX,False
2027-12-01,2027-12,2027,12,4,Cataluña,Pooled XGBoost,Forecast,2762.9,SARIMAX,False
2026-01-01,2026-01,2026,1,1,Andalucía,Pooled XGBoost,Forecast,2046.1,SARIMA,False
2026-02-01,2026-02,2026,2,1,Andalucía,Pooled XGBoost,Forecast,1933.7,SARIMA,False
2026-03-01,2026-03,2026,3,1,Andalucía,Pooled XGBoost,Forecast,1910.7,SARIMA,False
2026-04-01,2026-04,2026,4,2,Andalucía,Pooled XGBoost,Forecast,2032.1,SARIMA,False
2026-05-01,2026-05,2026,5,2,Andalucía,Pooled XGBoost,Forecast,2322.1,SARIMA,False
2026-06-01,2026-06,2026,6,2,Andalucía,Pooled XGBoost,Forecast,2533.5,SARIMA,False
2026-07-01,2026-07,2026,7,3,Andalucía,Pooled XGBoost,Forecast,2564.2,SARIMA,False
